typing_wpm,chars_per_min,avg_hold_ms,avg_flight_ms,error_rate,pause_count,avg_pause_ms,typing_variance,avg_cursor_speed,movement_distance,click_rate,double_click_rate,scroll_rate,idle_time_pct,avg_hover_ms,avg_acceleration,movement_smoothness,label
66,238,106.0,73.0,0.0163,1,784.0,0.0674,417.0,3528.0,6.0,1.0266,5.6634,0.2018,218.0,0.0,0.8294,low
14,108,141.0,177.0,0.0914,5,2194.0,0.2969,90.0,1326.0,13.0,1.5584,11.5034,0.3593,760.0,0.0,0.4737,high
56,302,86.0,59.0,0.0165,1,857.0,0.0926,399.0,2973.0,7.0,1.1757,6.7216,0.0625,281.0,0.0,0.848,low
32,112,153.0,136.0,0.0724,6,1561.0,0.2537,137.0,1403.0,26.0,4.0631,9.7578,0.2728,468.0,0.0,0.4017,high
69,281,90.0,100.0,0.0137,1,838.0,0.1279,442.0,3020.0,7.0,0.7027,5.0296,0.0783,245.0,0.0,0.7669,low
36,69,152.0,106.0,0.1441,8,2286.0,0.2993,135.0,1207.0,14.0,2.518,16.3345,0.3107,779.0,0.0,0.4383,high
51,249,102.0,95.0,0.0516,3,1311.0,0.1716,131.0,2077.0,11.0,1.8024,10.1472,0.1788,358.0,0.0,0.6825,medium
24,114,155.0,163.0,0.1181,7,2465.0,0.2933,98.0,733.0,17.0,3.1367,17.4073,0.249,610.0,0.0,0.5321,high
37,100,186.0,164.0,0.1633,8,1942.0,0.2254,174.0,994.0,19.0,3.0337,17.4062,0.4342,935.0,0.0,0.4012,high
35,129,184.0,135.0,0.1018,11,2275.0,0.1686,46.0,1031.0,17.0,3.9067,8.5025,0.2908,575.0,0.0,0.3155,high
44,282,115.0,97.0,0.0578,3,1581.0,0.1472,270.0,2533.0,11.0,1.9446,7.1348,0.1507,497.0,0.0,0.7023,medium
41,182,142.0,102.0,0.0491,4,1355.0,0.2154,313.0,1890.0,8.0,2.7157,8.9785,0.213,301.0,0.0,0.6605,medium
46,164,87.0,112.0,0.0393,5,1034.0,0.1506,332.0,2187.0,16.0,2.7855,5.3905,0.1894,298.0,0.0,0.6497,medium
32,145,141.0,164.0,0.1641,6,1457.0,0.2066,196.0,1662.0,13.0,3.5809,14.2406,0.3069,660.0,0.0,0.2959,high
72,317,69.0,77.0,0.0229,1,403.0,0.0872,515.0,3275.0,6.0,1.0043,4.8543,0.0658,224.0,0.0,0.8856,low
18,122,158.0,134.0,0.1296,7,1851.0,0.2137,183.0,925.0,15.0,3.7362,17.9704,0.2759,412.0,0.0,0.3278,high
58,284,88.0,63.0,0.0124,1,577.0,0.0877,406.0,2725.0,5.0,1.0668,4.0876,0.0546,262.0,0.0,0.8658,low
55,310,107.0,72.0,0.0095,2,944.0,0.059,409.0,4221.0,8.0,0.7857,4.472,0.0723,265.0,0.0,0.8421,low
66,311,105.0,83.0,0.0271,1,956.0,0.0569,409.0,2709.0,4.0,0.7756,3.5319,0.1046,302.0,0.0,0.8049,low
43,284,98.0,90.0,0.0495,3,1050.0,0.1952,247.0,2709.0,12.0,2.3799,9.7896,0.2664,490.0,0.0,0.5894,medium
33,229,103.0,91.0,0.0539,4,1405.0,0.1586,324.0,2345.0,12.0,2.8494,6.1879,0.1257,311.0,0.0,0.6779,medium
49,248,97.0,90.0,0.0539,2,1338.0,0.1687,369.0,1858.0,14.0,2.1408,8.5899,0.161,407.0,0.0,0.6203,medium
61,326,91.0,79.0,0.0195,0,846.0,0.1085,340.0,2541.0,10.0,0.1933,5.5046,0.0465,360.0,0.0,0.7921,low
54,364,104.0,88.0,0.0209,1,894.0,0.0753,475.0,3948.0,8.0,0.734,4.3236,0.0721,325.0,0.0,0.8336,low
34,241,122.0,131.0,0.0622,2,1534.0,0.1231,299.0,1866.0,9.0,2.4155,9.692,0.1914,401.0,0.0,0.6084,medium
71,274,120.0,60.0,0.003,1,688.0,0.079,432.0,3412.0,5.0,0.5031,5.6002,0.0509,263.0,0.0,0.736,low
64,301,96.0,80.0,0.0196,2,790.0,0.0566,416.0,2950.0,8.0,1.209,5.6373,0.0693,298.0,0.0,0.8338,low
43,235,107.0,97.0,0.0624,3,1070.0,0.1635,275.0,2292.0,14.0,2.2252,9.7433,0.1417,387.0,0.0,0.7494,medium
41,273,103.0,110.0,0.0629,3,1384.0,0.2007,244.0,2247.0,16.0,1.7562,8.9888,0.2423,447.0,0.0,0.5386,medium
31,165,108.0,105.0,0.0458,5,1135.0,0.1745,317.0,2231.0,9.0,1.8969,5.9819,0.1873,367.0,0.0,0.5982,medium
26,136,143.0,132.0,0.0894,8,2441.0,0.2812,95.0,1310.0,27.0,2.5349,8.8349,0.2797,491.0,0.0,0.425,high
41,196,132.0,113.0,0.0719,3,675.0,0.1621,256.0,1651.0,13.0,1.3533,11.8909,0.1464,313.0,0.0,0.7528,medium
42,244,123.0,117.0,0.0594,2,1577.0,0.2375,185.0,1649.0,15.0,1.4599,8.0717,0.2039,483.0,0.0,0.5449,medium
57,369,101.0,108.0,0.0163,1,939.0,0.0876,490.0,3315.0,8.0,0.6876,3.5303,0.0749,220.0,0.0,0.7203,low
18,122,196.0,149.0,0.079,6,2141.0,0.2921,128.0,1046.0,15.0,2.5678,13.9096,0.3507,793.0,0.0,0.5827,high
49,198,109.0,103.0,0.0722,2,1103.0,0.1778,280.0,2151.0,7.0,2.5235,8.6598,0.2192,392.0,0.0,0.6621,medium
32,249,91.0,94.0,0.0601,4,1805.0,0.1587,301.0,2192.0,11.0,2.001,9.2719,0.1541,428.0,0.0,0.6425,medium
48,330,105.0,82.0,0.0123,1,911.0,0.0656,371.0,2991.0,8.0,1.0814,6.8913,0.1115,314.0,0.0,0.8806,low
39,267,123.0,88.0,0.0592,3,737.0,0.127,326.0,2362.0,11.0,1.5473,8.3093,0.1714,464.0,0.0,0.6174,medium
42,173,94.0,111.0,0.0572,3,1291.0,0.2397,283.0,2251.0,11.0,2.3665,8.1927,0.1654,354.0,0.0,0.5996,medium
55,256,137.0,104.0,0.0545,4,1013.0,0.1724,283.0,2636.0,15.0,1.9284,5.9567,0.1419,408.0,0.0,0.6527,medium
54,307,98.0,63.0,0.0225,1,958.0,0.03,551.0,3088.0,5.0,0.8241,3.0595,0.072,275.0,0.0,0.7677,low
47,222,139.0,92.0,0.0538,3,1006.0,0.1986,335.0,2267.0,8.0,1.797,10.5508,0.1548,369.0,0.0,0.6735,medium
46,209,125.0,94.0,0.0718,3,1070.0,0.1908,402.0,2224.0,18.0,1.7341,9.8476,0.1997,498.0,0.0,0.7586,medium
64,315,85.0,70.0,0.0154,1,1026.0,0.0788,442.0,3339.0,8.0,0.4102,4.7773,0.0689,241.0,0.0,0.8747,low
24,128,160.0,159.0,0.1378,10,1905.0,0.2946,159.0,1041.0,17.0,3.8681,13.3558,0.3336,553.0,0.0,0.551,high
49,223,116.0,92.0,0.0464,3,1509.0,0.1851,262.0,1974.0,17.0,2.315,8.0126,0.1816,592.0,0.0,0.5974,medium
34,118,160.0,179.0,0.0914,9,2247.0,0.355,183.0,955.0,17.0,3.8695,14.6098,0.2904,773.0,0.0,0.3024,high
25,128,160.0,179.0,0.078,8,2095.0,0.1883,61.0,640.0,20.0,3.539,6.0366,0.2909,786.0,0.0,0.3731,high
60,242,82.0,90.0,0.0586,5,1243.0,0.1067,271.0,2796.0,11.0,2.3634,10.6762,0.1397,443.0,0.0,0.5862,medium
65,304,107.0,62.0,0.0321,1,678.0,0.1,419.0,2976.0,7.0,1.8136,7.7591,0.0892,252.0,0.0,0.7978,low
68,220,86.0,84.0,0.0068,1,924.0,0.0526,462.0,3051.0,10.0,0.8894,2.2989,0.0627,264.0,0.0,0.8013,low
66,367,105.0,83.0,0.0225,1,665.0,0.1044,427.0,2701.0,6.0,0.7038,5.7518,0.0776,279.0,0.0,0.8388,low
20,151,187.0,148.0,0.0621,11,2610.0,0.3806,91.0,379.0,24.0,2.7622,15.406,0.3726,632.0,0.0,0.4853,high
30,129,164.0,154.0,0.1162,5,2323.0,0.373,55.0,1370.0,15.0,3.9477,12.2214,0.315,634.0,0.0,0.4682,high
21,98,119.0,131.0,0.1279,6,2104.0,0.3059,216.0,1169.0,14.0,2.9954,11.7345,0.4071,630.0,0.0,0.3318,high
57,319,97.0,84.0,0.0097,1,638.0,0.0598,422.0,3434.0,6.0,1.4228,5.1636,0.0715,282.0,0.0,0.7665,low
44,148,130.0,103.0,0.045,4,1287.0,0.2293,239.0,2423.0,15.0,2.3949,10.0847,0.1779,430.0,0.0,0.561,medium
62,310,103.0,79.0,0.0162,1,896.0,0.1034,352.0,2961.0,14.0,0.7235,3.1774,0.0857,334.0,0.0,0.8289,low
33,74,123.0,150.0,0.1635,8,1829.0,0.2737,197.0,1042.0,13.0,4.6563,16.3182,0.3403,527.0,0.0,0.4522,high
16,139,128.0,109.0,0.0959,9,2175.0,0.2761,164.0,884.0,16.0,1.5098,17.3893,0.3363,748.0,0.0,0.3549,high
49,313,91.0,65.0,0.0311,1,720.0,0.0946,507.0,2904.0,9.0,1.4863,6.555,0.0734,299.0,0.0,0.8369,low
65,316,117.0,63.0,0.0137,1,655.0,0.0267,352.0,3065.0,7.0,0.836,5.3859,0.0747,287.0,0.0,0.733,low
71,361,95.0,91.0,0.0192,0,722.0,0.0821,309.0,3547.0,5.0,1.1495,5.3252,0.0703,291.0,0.0,0.8019,low
57,295,134.0,100.0,0.0503,4,1826.0,0.1615,389.0,2507.0,15.0,2.8691,10.7566,0.154,430.0,0.0,0.5988,medium
37,205,122.0,133.0,0.0587,4,1535.0,0.1191,289.0,1720.0,6.0,2.0611,8.5082,0.1194,490.0,0.0,0.687,medium
38,237,120.0,121.0,0.0707,3,1352.0,0.169,319.0,2213.0,11.0,1.3995,9.372,0.1177,456.0,0.0,0.5956,medium
41,207,103.0,111.0,0.0526,2,1190.0,0.0888,301.0,1877.0,11.0,1.7695,9.4755,0.1408,273.0,0.0,0.5787,medium
61,197,123.0,68.0,0.0561,3,1015.0,0.1306,329.0,2257.0,7.0,1.8416,7.1869,0.2167,385.0,0.0,0.6056,medium
46,238,113.0,109.0,0.0622,2,907.0,0.1262,297.0,2150.0,11.0,1.8394,10.216,0.2134,362.0,0.0,0.6255,medium
25,117,125.0,157.0,0.1152,8,1898.0,0.264,115.0,1317.0,16.0,2.862,13.6243,0.4188,516.0,0.0,0.4155,high
22,115,174.0,143.0,0.0821,10,1692.0,0.4,221.0,1187.0,16.0,1.8943,16.0741,0.3723,664.0,0.0,0.4573,high
31,100,126.0,125.0,0.132,9,1740.0,0.3126,135.0,1132.0,21.0,2.8866,12.7353,0.147,679.0,0.0,0.4394,high
60,276,78.0,75.0,0.0154,0,826.0,0.0526,411.0,3861.0,8.0,1.5961,4.8777,0.0355,343.0,0.0,0.7742,low
68,299,87.0,68.0,0.0204,2,632.0,0.0985,429.0,2630.0,5.0,1.0142,5.5942,0.0686,227.0,0.0,0.8306,low
54,374,102.0,71.0,0.0244,1,710.0,0.0593,445.0,3243.0,8.0,1.059,2.267,0.0719,358.0,0.0,0.7624,low
50,298,77.0,86.0,0.0071,2,758.0,0.0911,473.0,3906.0,8.0,0.9745,5.6365,0.0647,246.0,0.0,0.7891,low
33,279,115.0,87.0,0.0448,3,1180.0,0.2297,319.0,2433.0,12.0,1.3525,11.7927,0.1655,337.0,0.0,0.6073,medium
41,324,69.0,76.0,0.0219,2,1184.0,0.0688,431.0,3684.0,5.0,0.8215,4.0688,0.0697,334.0,0.0,0.8305,low
53,227,104.0,84.0,0.0508,4,1263.0,0.1803,282.0,1837.0,14.0,0.989,8.8447,0.2069,281.0,0.0,0.6206,medium
29,254,115.0,93.0,0.0507,4,1006.0,0.185,264.0,2072.0,8.0,2.6095,7.0581,0.1252,541.0,0.0,0.7063,medium
21,123,140.0,159.0,0.1794,7,1999.0,0.3426,135.0,1049.0,20.0,3.2473,14.1038,0.4083,594.0,0.0,0.3784,high
14,107,173.0,185.0,0.0962,9,2130.0,0.4007,222.0,1132.0,20.0,4.3661,3.8278,0.2514,669.0,0.0,0.2857,high
59,326,77.0,94.0,0.0161,1,989.0,0.0681,450.0,2793.0,10.0,0.9861,3.4198,0.0573,262.0,0.0,0.8154,low
17,124,155.0,129.0,0.1015,6,2214.0,0.2799,235.0,1209.0,23.0,4.7746,17.1849,0.2814,666.0,0.0,0.7099,high
52,224,124.0,92.0,0.0647,5,1270.0,0.1791,374.0,2450.0,12.0,1.3357,9.5594,0.2445,516.0,0.0,0.8076,medium
47,273,84.0,80.0,0.0157,2,536.0,0.0855,466.0,2909.0,8.0,1.0561,4.5833,0.0755,161.0,0.0,0.8432,low
64,385,110.0,81.0,0.0095,0,1085.0,0.0579,446.0,3588.0,8.0,0.1389,5.4915,0.0417,264.0,0.0,0.842,low
55,287,83.0,82.0,0.014,1,757.0,0.0604,489.0,3584.0,8.0,0.6879,4.7533,0.0675,259.0,0.0,0.8243,low
71,302,122.0,73.0,0.0188,2,912.0,0.1072,476.0,3258.0,8.0,0.3847,2.0518,0.0631,227.0,0.0,0.8931,low
56,304,100.0,84.0,0.0133,1,1019.0,0.0694,274.0,3732.0,7.0,0.9227,2.6478,0.0663,275.0,0.0,0.8234,low
41,257,126.0,114.0,0.0682,3,1298.0,0.1514,305.0,2314.0,16.0,2.296,4.3915,0.1501,503.0,0.0,0.7336,medium
67,265,103.0,83.0,0.0175,1,651.0,0.0951,519.0,2922.0,7.0,0.9281,5.0037,0.0751,393.0,0.0,0.8267,low
49,276,92.0,85.0,0.0192,2,840.0,0.0488,471.0,3423.0,6.0,0.9734,7.7375,0.0783,287.0,0.0,0.7822,low
45,189,128.0,124.0,0.0462,6,1324.0,0.2144,255.0,2588.0,18.0,2.2246,4.6893,0.2209,434.0,0.0,0.6675,medium
47,256,119.0,121.0,0.0557,4,1354.0,0.2545,175.0,2280.0,14.0,2.4575,11.066,0.1983,432.0,0.0,0.7336,medium
30,108,172.0,140.0,0.1326,6,2680.0,0.3021,70.0,653.0,10.0,4.201,11.6099,0.2227,729.0,0.0,0.3849,high
31,204,119.0,101.0,0.0374,4,1384.0,0.1543,280.0,2623.0,10.0,1.3112,11.6754,0.1942,389.0,0.0,0.5616,medium
19,151,144.0,152.0,0.062,5,2500.0,0.3228,139.0,1139.0,20.0,4.1335,21.9296,0.3022,500.0,0.0,0.3635,high
41,257,84.0,103.0,0.0588,3,1373.0,0.1302,298.0,1534.0,17.0,1.9026,11.6983,0.1816,237.0,0.0,0.6387,medium
52,173,112.0,117.0,0.0436,4,1373.0,0.2037,281.0,1899.0,15.0,1.28,6.953,0.1908,522.0,0.0,0.6829,medium
20,145,206.0,157.0,0.1599,6,1912.0,0.3294,189.0,906.0,25.0,2.2065,13.1297,0.3583,508.0,0.0,0.3042,high
62,308,82.0,85.0,0.0175,1,1017.0,0.0553,438.0,3406.0,5.0,1.048,5.0822,0.0835,245.0,0.0,0.7883,low
65,282,94.0,84.0,0.0211,1,636.0,0.0822,332.0,3045.0,8.0,1.2278,6.1827,0.0406,264.0,0.0,0.8156,low
42,272,129.0,107.0,0.0617,5,1588.0,0.0681,285.0,1782.0,12.0,1.2534,9.3938,0.1724,329.0,0.0,0.736,medium
24,139,152.0,145.0,0.1382,8,1598.0,0.3093,214.0,945.0,18.0,2.8635,12.8851,0.3361,657.0,0.0,0.2839,high
30,134,168.0,145.0,0.1252,10,1448.0,0.2905,220.0,1004.0,9.0,2.1689,18.5817,0.3873,748.0,0.0,0.4425,high
50,247,143.0,113.0,0.0308,3,1440.0,0.1681,232.0,1358.0,11.0,2.3495,12.727,0.1709,413.0,0.0,0.5917,medium
60,212,110.0,106.0,0.0756,4,1500.0,0.221,285.0,2042.0,9.0,2.3483,6.7403,0.0829,546.0,0.0,0.7437,medium
44,214,117.0,95.0,0.0661,2,1715.0,0.123,311.0,1788.0,8.0,1.4893,11.3605,0.1294,365.0,0.0,0.6356,medium
31,122,158.0,144.0,0.0934,4,2181.0,0.3043,222.0,939.0,20.0,3.7814,14.167,0.3384,553.0,0.0,0.509,high
51,288,111.0,88.0,0.0509,1,1513.0,0.1807,360.0,2353.0,9.0,1.2218,9.8481,0.2424,479.0,0.0,0.6907,medium
49,375,92.0,88.0,0.0235,1,854.0,0.0925,399.0,3333.0,11.0,1.0277,5.8665,0.0494,358.0,0.0,0.7965,low
38,221,131.0,113.0,0.0622,3,1896.0,0.2019,286.0,2697.0,14.0,1.352,5.8805,0.156,346.0,0.0,0.6572,medium
48,225,135.0,112.0,0.0651,4,1573.0,0.2523,358.0,2129.0,14.0,2.4055,8.0555,0.2732,369.0,0.0,0.6504,medium
50,209,147.0,88.0,0.0508,3,1411.0,0.1467,351.0,2239.0,15.0,1.5728,7.556,0.1232,419.0,0.0,0.6728,medium
49,223,143.0,73.0,0.0501,4,1421.0,0.1491,207.0,1688.0,10.0,2.7617,10.316,0.0694,551.0,0.0,0.6782,medium
22,121,118.0,174.0,0.0785,8,2144.0,0.3351,174.0,1232.0,21.0,2.9924,18.9522,0.4302,630.0,0.0,0.407,high
39,239,127.0,94.0,0.065,3,1840.0,0.1832,222.0,2288.0,18.0,1.8707,9.5755,0.125,373.0,0.0,0.6551,medium
31,131,139.0,138.0,0.0683,9,1912.0,0.3141,179.0,1329.0,14.0,2.2724,14.4106,0.3889,538.0,0.0,0.3275,high
55,272,133.0,96.0,0.0473,6,1410.0,0.1423,369.0,2241.0,14.0,1.2069,6.7558,0.2182,555.0,0.0,0.5747,medium
61,300,107.0,86.0,0.019,1,781.0,0.1178,481.0,3103.0,9.0,0.1986,5.1802,0.0692,402.0,0.0,0.8041,low
32,94,174.0,162.0,0.0922,6,1639.0,0.4768,134.0,1081.0,11.0,1.8995,12.7675,0.3468,513.0,0.0,0.4463,high
55,328,116.0,86.0,0.0166,1,693.0,0.0709,423.0,3023.0,6.0,1.1045,5.6616,0.0982,302.0,0.0,0.776,low
26,99,149.0,166.0,0.1213,8,2763.0,0.2333,128.0,769.0,14.0,3.891,14.7609,0.4755,578.0,0.0,0.3823,high
50,270,80.0,117.0,0.0546,5,1616.0,0.1829,275.0,2409.0,16.0,1.7718,7.9802,0.1976,398.0,0.0,0.6693,medium
65,319,89.0,67.0,0.023,2,1092.0,0.075,363.0,2711.0,9.0,1.2751,7.1726,0.0705,277.0,0.0,0.7744,low
24,185,153.0,169.0,0.0849,5,1765.0,0.2915,163.0,924.0,14.0,2.3481,15.806,0.2761,757.0,0.0,0.5245,high
68,339,76.0,80.0,0.0235,1,694.0,0.0699,460.0,3001.0,7.0,1.2487,7.6541,0.083,332.0,0.0,0.8818,low
26,76,115.0,119.0,0.1066,6,3047.0,0.3154,137.0,872.0,15.0,2.761,14.3134,0.3204,449.0,0.0,0.4864,high
73,251,114.0,95.0,0.0115,2,200.0,0.075,349.0,4053.0,8.0,0.8543,4.6624,0.0967,268.0,0.0,0.8227,low
48,260,118.0,101.0,0.0671,3,1666.0,0.1755,321.0,1845.0,10.0,2.3638,11.2716,0.1777,377.0,0.0,0.6572,medium
30,102,144.0,156.0,0.1129,7,2065.0,0.1626,110.0,662.0,24.0,3.9703,11.079,0.3812,659.0,0.0,0.5005,high
65,308,86.0,96.0,0.0211,1,748.0,0.0948,285.0,3936.0,9.0,0.8992,3.0607,0.0735,228.0,0.0,0.7486,low
81,246,70.0,95.0,0.0167,2,743.0,0.0688,402.0,3386.0,7.0,0.9558,7.7634,0.0603,244.0,0.0,0.8809,low
25,170,139.0,147.0,0.1184,7,1939.0,0.3064,159.0,574.0,18.0,3.4052,14.05,0.4045,754.0,0.0,0.3312,high
24,100,144.0,116.0,0.1265,8,994.0,0.2937,132.0,1066.0,15.0,2.7035,9.5975,0.2959,673.0,0.0,0.5174,high
20,160,180.0,143.0,0.1316,6,2212.0,0.3259,128.0,797.0,14.0,2.0978,5.5302,0.3729,708.0,0.0,0.3376,high
48,166,133.0,124.0,0.0603,4,1348.0,0.1442,314.0,2002.0,15.0,1.4216,9.4722,0.1828,325.0,0.0,0.7236,medium
53,205,108.0,93.0,0.0758,3,663.0,0.1822,265.0,2223.0,14.0,1.7728,8.1086,0.166,417.0,0.0,0.6603,medium
29,67,200.0,155.0,0.1128,10,1007.0,0.3653,182.0,957.0,20.0,2.5949,6.9862,0.2805,447.0,0.0,0.619,high
30,148,143.0,152.0,0.1056,6,3124.0,0.4041,138.0,1069.0,16.0,3.5688,13.5289,0.3781,499.0,0.0,0.3816,high
66,318,93.0,74.0,0.0086,1,908.0,0.094,376.0,3771.0,9.0,1.3222,5.2196,0.0617,246.0,0.0,0.8209,low
47,246,120.0,97.0,0.0373,3,1339.0,0.1368,239.0,2435.0,9.0,1.4469,12.7099,0.1461,436.0,0.0,0.7049,medium
22,86,180.0,137.0,0.1251,7,1763.0,0.2891,111.0,934.0,16.0,3.6047,15.498,0.3069,715.0,0.0,0.4635,high
31,128,148.0,140.0,0.1213,5,2047.0,0.2885,98.0,967.0,17.0,3.3505,13.639,0.3953,791.0,0.0,0.4005,high
52,189,120.0,111.0,0.0592,3,968.0,0.1403,279.0,2401.0,13.0,1.463,7.6083,0.1688,521.0,0.0,0.6432,medium
28,131,192.0,188.0,0.1017,5,1698.0,0.3238,114.0,934.0,19.0,2.4011,9.3751,0.3458,566.0,0.0,0.4202,high
24,94,129.0,142.0,0.1027,6,1989.0,0.2336,134.0,863.0,22.0,2.0217,17.4464,0.3114,650.0,0.0,0.3855,high
53,292,76.0,92.0,0.0193,2,689.0,0.0848,431.0,2485.0,14.0,1.1015,3.7876,0.0547,341.0,0.0,0.7835,low
27,172,132.0,119.0,0.0684,2,1431.0,0.1918,252.0,1924.0,7.0,2.072,9.9331,0.1977,396.0,0.0,0.6276,medium
26,113,176.0,121.0,0.1062,7,1763.0,0.2648,165.0,1189.0,15.0,2.3311,16.3587,0.3844,461.0,0.0,0.5562,high
27,149,149.0,133.0,0.1346,6,1640.0,0.1736,163.0,1254.0,16.0,3.0034,11.2795,0.2476,651.0,0.0,0.4887,high
66,245,99.0,97.0,0.0124,0,784.0,0.1095,587.0,3479.0,10.0,0.5423,5.1397,0.0703,131.0,0.0,0.7982,low
51,257,128.0,131.0,0.0431,5,895.0,0.1433,199.0,1886.0,13.0,0.7032,3.3318,0.1591,321.0,0.0,0.6294,medium
45,255,90.0,90.0,0.0165,2,2133.0,0.0816,320.0,2027.0,18.0,1.864,7.2512,0.1295,526.0,0.0,0.5628,medium
61,309,90.0,105.0,0.0214,0,864.0,0.0695,434.0,3018.0,4.0,0.5341,2.7854,0.073,228.0,0.0,0.7811,low
28,109,157.0,139.0,0.0897,7,2090.0,0.2372,185.0,1052.0,21.0,3.5334,14.4458,0.3337,496.0,0.0,0.3918,high
31,99,150.0,125.0,0.0903,6,1952.0,0.326,210.0,1032.0,16.0,2.9232,17.646,0.1675,648.0,0.0,0.5149,high
38,186,147.0,111.0,0.0609,4,1898.0,0.156,249.0,2095.0,12.0,1.7378,8.3358,0.1695,275.0,0.0,0.7068,medium
53,226,127.0,90.0,0.07,5,1014.0,0.226,277.0,1680.0,15.0,1.9037,8.4095,0.1776,347.0,0.0,0.6818,medium
47,190,126.0,139.0,0.0503,2,1324.0,0.2011,286.0,1588.0,18.0,2.9818,8.4612,0.1517,311.0,0.0,0.739,medium
51,213,112.0,96.0,0.0866,4,1227.0,0.1747,412.0,1984.0,9.0,1.3964,6.9597,0.1574,410.0,0.0,0.8588,medium
65,347,104.0,98.0,0.0235,0,1163.0,0.0748,492.0,3316.0,5.0,1.2578,6.0427,0.0654,312.0,0.0,0.8949,low
40,188,151.0,111.0,0.0762,4,1595.0,0.1877,234.0,2573.0,11.0,1.3901,7.4074,0.1834,420.0,0.0,0.5755,medium
60,307,85.0,82.0,0.0264,1,847.0,0.0667,360.0,2923.0,9.0,0.9845,3.3392,0.0625,228.0,0.0,0.7365,low
51,196,79.0,117.0,0.0375,6,1368.0,0.1293,216.0,2014.0,14.0,2.1982,6.8154,0.0755,355.0,0.0,0.4391,medium
49,174,139.0,83.0,0.0556,3,1691.0,0.1229,285.0,2316.0,6.0,2.8854,8.269,0.1891,449.0,0.0,0.6542,medium
34,210,114.0,102.0,0.0603,2,968.0,0.1595,265.0,1574.0,10.0,2.1773,7.2699,0.1002,426.0,0.0,0.5936,medium
53,205,121.0,116.0,0.0453,3,822.0,0.1786,250.0,1820.0,9.0,1.9242,12.2423,0.1195,407.0,0.0,0.7355,medium
47,177,148.0,112.0,0.039,2,1538.0,0.2344,314.0,1893.0,12.0,1.4842,11.3159,0.1874,489.0,0.0,0.613,medium
53,186,108.0,99.0,0.0776,3,1563.0,0.1876,318.0,2253.0,9.0,2.0837,14.3388,0.1735,470.0,0.0,0.6397,medium
24,138,114.0,145.0,0.1074,5,2068.0,0.4253,107.0,957.0,20.0,2.8165,14.8217,0.3738,674.0,0.0,0.4708,high
58,348,90.0,70.0,0.0134,1,732.0,0.098,465.0,3637.0,6.0,0.6581,5.7614,0.0748,293.0,0.0,0.8113,low
64,261,99.0,91.0,0.0072,0,680.0,0.0693,447.0,2644.0,9.0,0.9486,6.4635,0.1059,327.0,0.0,0.8204,low
24,149,177.0,156.0,0.1447,7,2765.0,0.2431,112.0,549.0,11.0,2.5522,13.9795,0.2892,587.0,0.0,0.5008,high
18,112,167.0,134.0,0.0972,4,1880.0,0.4068,162.0,1226.0,21.0,2.9798,12.0779,0.3787,480.0,0.0,0.498,high
42,210,138.0,90.0,0.0391,4,1314.0,0.1479,295.0,2068.0,9.0,1.7756,9.7968,0.1956,500.0,0.0,0.8103,medium
27,174,168.0,143.0,0.0986,7,2537.0,0.3206,168.0,1357.0,14.0,2.6817,17.5626,0.4239,447.0,0.0,0.499,high
47,241,124.0,87.0,0.0549,2,1502.0,0.2593,306.0,2219.0,18.0,1.6253,8.3952,0.232,458.0,0.0,0.6486,medium
46,211,102.0,121.0,0.0521,5,1966.0,0.2122,272.0,1575.0,13.0,1.8812,9.6792,0.2135,432.0,0.0,0.5426,medium
22,104,160.0,142.0,0.1146,9,1841.0,0.2851,142.0,1205.0,13.0,2.9322,11.1018,0.3294,640.0,0.0,0.4722,high
44,195,104.0,93.0,0.0574,3,1438.0,0.2483,245.0,1941.0,10.0,1.8009,10.0696,0.1694,387.0,0.0,0.5864,medium
26,114,194.0,136.0,0.0971,7,1379.0,0.1908,129.0,1739.0,18.0,3.5499,6.8864,0.281,538.0,0.0,0.5264,high
42,236,86.0,87.0,0.0349,2,1512.0,0.2319,318.0,2415.0,10.0,2.328,10.6244,0.1466,366.0,0.0,0.7089,medium
71,263,88.0,88.0,0.0095,2,782.0,0.1002,437.0,2615.0,9.0,1.0271,6.2812,0.1127,298.0,0.0,0.7933,low
46,213,95.0,56.0,0.0215,1,657.0,0.0574,481.0,3214.0,11.0,1.2088,6.5866,0.0562,277.0,0.0,0.785,low
64,310,78.0,79.0,0.0137,2,989.0,0.0708,308.0,3622.0,10.0,0.4556,4.5742,0.0649,257.0,0.0,0.7997,low
21,55,177.0,144.0,0.0531,4,2467.0,0.5074,129.0,1839.0,25.0,3.2021,15.0977,0.3953,696.0,0.0,0.4713,high
43,235,104.0,128.0,0.0633,3,1116.0,0.1379,299.0,1834.0,8.0,1.5334,9.3485,0.1686,509.0,0.0,0.5762,medium
19,101,148.0,190.0,0.1118,7,1982.0,0.3395,176.0,970.0,22.0,4.1325,16.2479,0.3043,514.0,0.0,0.5027,high
41,203,131.0,91.0,0.066,4,1141.0,0.1653,334.0,1888.0,14.0,2.1785,10.5662,0.1764,466.0,0.0,0.6985,medium
55,348,110.0,92.0,0.0258,1,947.0,0.1027,349.0,3003.0,7.0,0.7612,4.5498,0.0581,263.0,0.0,0.8832,low
29,127,177.0,126.0,0.1603,8,2218.0,0.2843,173.0,1516.0,15.0,1.6129,14.2531,0.3064,623.0,0.0,0.3231,high
