typing_wpm,avg_hold_ms,avg_flight_ms,error_rate,pause_count,avg_pause_ms,typing_variance,chars_per_min,avg_cursor_speed,click_rate,double_click_rate,scroll_rate,idle_time_pct,avg_hover_ms,movement_distance,movement_smoothness,label
29,175,124,0.077,6,2092,0.3495,118,156,21,2.9256,10.3365,0.3119,583,764,0.4037,high
54,73,72,0.0279,3,566,0.0872,331,573,5,1.1265,0.0,0.0201,316,3232,0.9136,low
19,149,155,0.0799,4,2441,0.3357,143,92,23,2.6545,13.2092,0.3482,602,1145,0.488,high
57,122,114,0.0802,4,1639,0.1776,211,264,7,0.7277,9.8796,0.2276,450,1993,0.6862,medium
52,97,111,0.0475,4,1402,0.094,163,235,11,2.2136,6.099,0.0808,289,1641,0.649,medium
38,123,113,0.046,3,1124,0.1197,268,177,8,2.3478,9.2456,0.1381,264,1925,0.6528,medium
28,156,135,0.1178,7,1341,0.3815,116,102,14,2.9847,15.0346,0.3272,494,658,0.3966,high
39,134,90,0.0498,3,1589,0.2332,198,366,13,1.4349,13.5256,0.1159,309,1778,0.5847,medium
35,166,135,0.0991,4,2195,0.367,90,198,15,2.5989,11.7606,0.4379,604,813,0.3968,high
23,156,128,0.1129,9,2496,0.3765,129,143,16,3.1935,11.5117,0.4481,567,1082,0.3777,high
69,71,91,0.0141,2,671,0.0924,354,398,9,0.7234,4.8065,0.0711,222,2895,0.8036,low
54,99,85,0.0167,1,912,0.0739,287,464,5,0.7778,4.1598,0.0766,329,3834,0.8395,low
35,168,137,0.1344,7,2291,0.3014,62,169,17,4.6786,13.3128,0.353,762,789,0.3902,high
13,166,167,0.0901,9,2192,0.3566,151,194,20,4.572,17.7314,0.2714,557,911,0.3602,high
41,128,118,0.0542,4,1279,0.1517,203,189,13,0.8448,8.457,0.1281,484,2660,0.6488,medium
22,125,156,0.1264,6,2679,0.3352,121,192,15,2.9003,11.0992,0.3438,554,1376,0.4187,high
53,99,91,0.0,0,651,0.0698,337,448,3,0.5409,1.2571,0.0996,283,3768,0.6993,low
39,115,119,0.0622,4,1309,0.1685,221,353,12,1.7258,10.8395,0.1105,372,2069,0.8156,medium
40,138,108,0.0427,3,1174,0.2161,224,212,11,2.0196,7.0874,0.1932,566,2213,0.5992,medium
47,98,105,0.0413,4,1599,0.2331,199,298,8,1.8222,6.6438,0.1985,528,1737,0.7645,medium
26,202,141,0.1248,9,1622,0.3434,94,192,19,2.6034,9.0932,0.3801,472,1048,0.4585,high
63,106,82,0.0136,2,589,0.0883,321,401,11,1.0498,4.2133,0.0527,254,2968,0.785,low
30,168,144,0.0986,6,2937,0.173,99,113,12,3.121,14.5934,0.357,515,1223,0.3704,high
42,130,96,0.0534,5,1809,0.1732,232,300,10,1.1979,10.9632,0.1934,463,2287,0.4783,medium
49,74,87,0.0175,2,1049,0.0902,348,407,10,0.7646,2.9383,0.0613,338,2372,0.8802,low
64,69,91,0.0072,1,786,0.1054,331,408,8,0.9301,4.2703,0.0792,307,3538,0.8313,low
28,152,153,0.1169,7,1929,0.357,133,167,21,1.9879,14.4407,0.3496,692,1199,0.293,high
54,97,88,0.0128,0,910,0.0535,225,421,9,0.5946,3.3502,0.0683,347,3602,0.803,low
25,167,130,0.1197,8,2001,0.2798,117,102,16,2.7304,13.8402,0.4062,392,881,0.3365,high
39,107,69,0.0508,3,1591,0.1801,210,319,8,1.9719,10.0031,0.1648,341,1387,0.5542,medium
25,155,141,0.1154,7,1765,0.2801,117,244,18,4.1935,17.4352,0.3541,524,1006,0.4808,high
50,89,89,0.0198,1,943,0.1045,228,508,10,0.8846,4.5576,0.0529,281,3056,0.8511,low
71,103,68,0.0145,1,856,0.0898,300,391,11,0.7264,4.8661,0.0578,86,2696,0.8419,low
28,178,131,0.0635,8,2622,0.3081,149,144,10,4.0939,11.7687,0.4352,763,1479,0.3215,high
45,124,112,0.0445,5,1146,0.1503,254,267,10,1.8258,7.3994,0.1464,445,2111,0.7274,medium
65,83,77,0.0191,1,880,0.0688,312,394,9,0.8277,6.6989,0.0773,252,3324,0.8786,low
48,145,112,0.0592,3,1785,0.1795,245,244,8,2.1831,12.9006,0.126,381,2537,0.7051,medium
32,160,186,0.1305,4,1625,0.4375,123,190,18,2.737,15.0797,0.3337,818,1248,0.442,high
71,123,90,0.0197,1,542,0.0826,361,465,7,1.1775,4.0611,0.0473,253,3162,0.8413,low
24,149,156,0.1353,8,1920,0.3129,136,110,13,3.6491,13.2819,0.289,474,1108,0.3574,high
22,172,162,0.0687,7,2051,0.3684,111,182,8,1.1572,14.3067,0.3189,432,885,0.322,high
51,124,115,0.0562,6,1449,0.158,196,192,8,2.9747,13.0949,0.177,322,1577,0.7209,medium
41,118,94,0.0519,2,1561,0.1736,236,301,10,1.9656,5.5897,0.2217,502,1888,0.716,medium
55,86,67,0.0081,1,796,0.0994,305,429,9,0.7481,6.7373,0.0542,335,3299,0.8916,low
35,153,118,0.149,5,1544,0.2978,93,110,17,3.7746,14.2884,0.3337,471,1611,0.5289,high
17,134,117,0.1018,6,1197,0.28,107,160,18,3.6894,18.6867,0.3345,577,983,0.4198,high
59,97,84,0.018,1,845,0.0438,318,461,10,0.9907,4.8917,0.065,217,3758,0.8091,low
43,145,88,0.069,3,1437,0.2049,184,297,7,2.0328,8.8553,0.2126,360,1772,0.6638,medium
60,87,76,0.0162,2,845,0.0813,316,358,9,0.6226,3.0248,0.0925,258,3226,0.8339,low
55,106,94,0.0194,2,937,0.0857,276,377,8,0.5939,3.8112,0.1125,337,2975,0.8755,low
26,144,146,0.097,7,2033,0.2687,154,176,26,3.718,19.1375,0.2628,764,1089,0.4171,high
69,124,108,0.0119,1,537,0.0934,333,418,6,0.7586,2.9783,0.0702,267,3567,0.7699,low
65,96,75,0.0072,1,775,0.0942,317,444,9,0.9883,4.306,0.0607,286,3424,0.9084,low
60,124,100,0.0687,4,1318,0.2236,155,322,8,1.1132,7.7968,0.1912,386,2230,0.6161,medium
30,164,146,0.1252,7,2202,0.3868,162,221,17,2.9788,6.9654,0.3521,707,767,0.4448,high
46,119,93,0.0327,4,1419,0.1943,225,387,10,2.3856,10.3098,0.1468,440,2380,0.6644,medium
63,105,89,0.0223,1,1039,0.0426,319,368,9,1.0752,5.3384,0.0357,272,2881,0.8453,low
25,145,114,0.0918,8,2487,0.337,122,147,23,2.1489,14.8678,0.3713,566,1018,0.3139,high
75,111,91,0.0257,2,817,0.0838,284,400,9,0.46,4.1926,0.0461,313,3135,0.7865,low
46,122,92,0.016,0,1792,0.1403,243,250,10,2.6161,12.7052,0.2237,378,2417,0.7164,medium
26,141,149,0.1062,6,2170,0.2959,86,257,20,1.8426,12.8164,0.3529,569,1252,0.3071,high
30,158,165,0.0999,7,1922,0.368,149,143,15,3.9241,14.6905,0.3707,477,920,0.4796,high
68,102,63,0.0127,1,871,0.0233,337,426,6,0.5876,3.8876,0.0633,250,3261,0.7393,low
41,112,103,0.0388,3,1290,0.1953,210,290,4,2.6691,8.9343,0.1726,536,1485,0.557,medium
23,120,170,0.0968,9,2562,0.2443,143,203,22,3.0466,14.6541,0.3953,270,2069,0.5378,high
48,115,126,0.0396,3,1574,0.231,215,264,15,2.7286,7.7995,0.1394,422,1503,0.6561,medium
12,173,135,0.1321,6,2446,0.2654,124,168,11,3.3454,18.7129,0.4159,601,1147,0.4652,high
51,103,80,0.0311,1,971,0.1048,304,523,6,1.0862,4.2292,0.0939,365,2843,0.7545,low
60,72,74,0.0199,1,1104,0.087,327,389,7,0.972,8.8291,0.0637,256,3401,0.8042,low
34,141,117,0.0553,3,1591,0.1776,212,279,13,2.6531,9.1346,0.2154,423,2381,0.6474,medium
52,99,75,0.0129,1,820,0.0813,335,356,7,0.5398,4.1544,0.0496,313,2950,0.9012,low
53,132,112,0.069,4,1288,0.19,218,241,8,2.172,11.3572,0.1735,402,2591,0.6888,medium
54,86,73,0.0228,2,775,0.0789,279,494,6,1.1697,4.0518,0.0712,286,3628,0.8681,low
40,123,118,0.0608,3,1473,0.1421,251,381,13,2.1868,5.9443,0.107,482,2039,0.6244,medium
21,166,175,0.0815,10,2278,0.1597,160,170,17,2.0673,14.7202,0.3125,495,1357,0.5227,high
64,100,76,0.0207,1,720,0.0583,313,530,10,0.4637,4.6762,0.0884,230,3407,0.7628,low
55,110,95,0.0221,1,667,0.0791,323,527,8,0.7307,7.2687,0.0545,278,2605,0.8347,low
50,112,108,0.064,3,1095,0.188,246,303,13,1.9164,9.8005,0.1739,374,2056,0.6305,medium
34,176,149,0.0985,7,1928,0.3227,124,106,18,2.1588,16.5119,0.2836,600,870,0.5158,high
62,102,75,0.0123,1,707,0.0759,327,460,8,1.0899,6.179,0.072,285,3356,0.799,low
60,97,71,0.0094,1,543,0.099,333,338,11,1.452,4.627,0.0626,232,3515,0.8419,low
41,146,115,0.0462,4,1271,0.1852,224,281,14,1.6617,5.4142,0.1553,320,2137,0.7532,medium
42,93,111,0.0545,5,1811,0.1194,214,267,10,2.5907,8.7507,0.1373,432,1600,0.5724,medium
73,83,70,0.004,2,839,0.0792,252,320,11,1.3785,2.7683,0.0481,280,3138,0.7639,low
66,94,85,0.0146,1,672,0.081,329,422,13,1.0286,4.7994,0.0529,270,3637,0.844,low
49,129,91,0.0588,3,1150,0.1746,234,323,11,1.6643,8.8696,0.1121,387,1914,0.689,medium
50,90,71,0.0026,2,937,0.1152,338,467,6,0.7393,2.4776,0.0937,328,4025,0.8286,low
27,173,113,0.1207,6,2280,0.2606,136,156,16,3.0617,15.7314,0.4409,541,558,0.362,high
58,104,90,0.0162,0,904,0.0848,350,472,8,0.8492,4.0126,0.088,227,3154,0.8209,low
33,160,146,0.1042,6,1759,0.3372,139,115,13,3.5841,14.3503,0.3961,554,994,0.342,high
47,123,119,0.0453,3,1082,0.1259,185,267,15,1.112,9.821,0.1595,435,2271,0.5657,medium
59,95,82,0.0295,2,634,0.0802,285,376,10,1.4998,4.5237,0.077,235,3013,0.881,low
62,113,78,0.0252,0,730,0.065,275,358,12,0.8836,4.396,0.0717,309,3438,0.8513,low
63,76,81,0.0057,1,792,0.0849,359,346,8,0.2687,3.8774,0.0752,230,3213,0.8149,low
32,173,124,0.1006,8,1780,0.1618,117,142,26,2.6113,15.7279,0.3024,778,703,0.5624,high
18,144,188,0.1379,7,2190,0.3962,92,191,15,3.5587,11.4752,0.1501,711,964,0.4162,high
35,88,98,0.0577,6,1181,0.1602,242,332,12,1.9896,11.1806,0.1983,397,2093,0.8068,medium
27,140,108,0.0555,3,1443,0.1091,261,342,11,1.3889,8.509,0.2228,488,2217,0.6328,medium
76,113,87,0.008,2,836,0.0766,291,456,7,0.7843,0.4614,0.0961,216,3067,0.7547,low
66,69,86,0.0232,1,802,0.0818,355,477,9,0.8124,7.1357,0.063,231,4192,0.7902,low
23,145,115,0.1131,6,2125,0.2975,102,250,23,3.0563,13.0288,0.3198,692,1426,0.45,high
18,164,151,0.0541,7,2239,0.2783,128,95,20,2.5735,16.4379,0.2684,588,1436,0.5291,high
56,141,89,0.0467,2,966,0.1111,266,211,16,2.0146,9.9417,0.1867,268,1645,0.7425,medium
54,127,105,0.0508,3,1506,0.1361,193,346,6,1.9237,7.9961,0.2415,485,1519,0.8142,medium
31,173,156,0.1068,7,1705,0.2921,70,240,20,2.6129,14.6928,0.324,607,1186,0.2964,high
59,105,61,0.0275,1,686,0.1164,282,456,10,0.7185,5.8579,0.0536,243,3766,0.8785,low
52,121,110,0.0446,3,1119,0.2003,271,289,17,0.9642,5.73,0.2447,684,2531,0.6966,medium
59,99,76,0.0142,1,620,0.0676,311,496,7,0.851,6.462,0.0513,237,3126,0.8413,low
71,58,99,0.0163,1,867,0.0632,293,410,6,0.5373,5.1455,0.0226,250,2955,0.7117,low
68,93,78,0.0288,2,919,0.1002,295,509,7,0.4606,6.632,0.0554,235,3167,0.8107,low
23,146,170,0.1069,7,3249,0.2799,127,158,19,1.4206,15.2767,0.3158,777,1050,0.3156,high
44,122,121,0.0537,4,1262,0.2047,212,375,14,1.3594,8.0369,0.2167,477,2548,0.6177,medium
26,161,130,0.1344,7,2041,0.2736,101,118,17,2.1979,14.3512,0.3806,424,866,0.4185,high
54,100,86,0.0203,1,846,0.12,331,435,9,0.597,3.6505,0.0781,306,2671,0.8128,low
26,168,132,0.1402,8,2036,0.4414,193,192,22,3.0237,14.9719,0.3859,757,1472,0.3076,high
24,132,150,0.1276,6,1905,0.3572,110,162,19,3.4046,11.3536,0.2761,713,1463,0.5426,high
16,143,151,0.1158,5,2329,0.3461,123,148,19,2.9559,15.1172,0.3657,660,982,0.3264,high
30,197,142,0.0881,6,2544,0.1897,115,188,17,4.5439,16.4558,0.4324,478,1306,0.4428,high
21,148,143,0.0796,5,2835,0.2198,97,144,23,2.1521,17.5061,0.3688,634,895,0.554,high
32,105,104,0.0549,3,1523,0.1602,213,285,13,2.5412,10.0522,0.1913,445,2210,0.707,medium
50,80,84,0.0047,1,808,0.0785,303,445,9,0.7635,5.3054,0.0782,275,3912,0.9137,low
35,190,151,0.1295,5,1799,0.349,100,159,22,3.0919,14.3099,0.305,688,1221,0.4368,high
18,168,160,0.1279,7,1989,0.2734,176,165,20,2.9401,15.4623,0.4168,708,1468,0.5019,high
78,66,70,0.0174,2,924,0.0687,263,385,7,0.6455,3.7628,0.085,271,2709,0.7539,low
29,134,158,0.0827,9,1645,0.2401,118,145,22,2.9032,11.7568,0.3122,774,1136,0.3649,high
34,105,113,0.0629,3,1472,0.1936,179,240,13,0.962,6.517,0.1693,507,2290,0.6013,medium
43,124,102,0.0531,4,1600,0.1217,210,347,5,2.1412,8.676,0.1803,474,2384,0.6177,medium
32,122,114,0.0873,3,1391,0.1796,227,293,18,1.1594,10.9441,0.1244,425,2294,0.6479,medium
23,182,123,0.141,6,1158,0.3711,111,127,19,3.1408,13.6688,0.3502,547,853,0.4012,high
39,143,153,0.1333,10,1937,0.3537,95,136,21,2.62,8.6666,0.4231,738,911,0.5373,high
28,154,105,0.1215,7,2571,0.3764,124,132,23,3.8521,13.6142,0.373,668,1105,0.4923,high
69,80,67,0.0345,1,937,0.0472,259,444,11,1.1597,5.6272,0.0706,290,3561,0.7686,low
47,110,99,0.0533,5,1408,0.2451,199,317,10,2.1134,10.0481,0.197,426,1772,0.7676,medium
77,98,56,0.0244,1,823,0.0856,356,386,12,1.2253,5.3033,0.0812,274,3528,0.8177,low
56,86,108,0.0653,2,1398,0.2373,230,355,11,1.4104,5.4034,0.1814,319,2159,0.6803,medium
41,112,118,0.0371,4,1499,0.1318,220,260,16,1.2242,8.7681,0.1338,350,1929,0.7082,medium
44,130,84,0.0833,6,1753,0.0729,237,289,12,2.165,11.9393,0.1574,419,1833,0.5322,medium
66,106,73,0.0163,1,784,0.0674,238,417,6,1.0266,5.6634,0.2018,218,3528,0.8294,low
14,141,177,0.0914,5,2194,0.2969,108,90,13,1.5584,11.5034,0.3593,760,1326,0.4737,high
56,86,59,0.0165,1,857,0.0926,302,399,7,1.1757,6.7216,0.0625,281,2973,0.848,low
32,153,136,0.0724,6,1561,0.2537,112,137,26,4.0631,9.7578,0.2728,468,1403,0.4017,high
69,90,100,0.0137,1,838,0.1279,281,442,7,0.7027,5.0296,0.0783,245,3020,0.7669,low
36,152,106,0.1441,8,2286,0.2993,69,135,14,2.518,16.3345,0.3107,779,1207,0.4383,high
51,102,95,0.0516,3,1311,0.1716,249,131,11,1.8024,10.1472,0.1788,358,2077,0.6825,medium
24,155,163,0.1181,7,2465,0.2933,114,98,17,3.1367,17.4073,0.249,610,733,0.5321,high
37,186,164,0.1633,8,1942,0.2254,100,174,19,3.0337,17.4062,0.4342,935,994,0.4012,high
35,184,135,0.1018,11,2275,0.1686,129,46,17,3.9067,8.5025,0.2908,575,1031,0.3155,high
44,115,97,0.0578,3,1581,0.1472,282,270,11,1.9446,7.1348,0.1507,497,2533,0.7023,medium
41,142,102,0.0491,4,1355,0.2154,182,313,8,2.7157,8.9785,0.213,301,1890,0.6605,medium
46,87,112,0.0393,5,1034,0.1506,164,332,16,2.7855,5.3905,0.1894,298,2187,0.6497,medium
32,141,164,0.1641,6,1457,0.2066,145,196,13,3.5809,14.2406,0.3069,660,1662,0.2959,high
72,69,77,0.0229,1,403,0.0872,317,515,6,1.0043,4.8543,0.0658,224,3275,0.8856,low
18,158,134,0.1296,7,1851,0.2137,122,183,15,3.7362,17.9704,0.2759,412,925,0.3278,high
58,88,63,0.0124,1,577,0.0877,284,406,5,1.0668,4.0876,0.0546,262,2725,0.8658,low
55,107,72,0.0095,2,944,0.059,310,409,8,0.7857,4.472,0.0723,265,4221,0.8421,low
66,105,83,0.0271,1,956,0.0569,311,409,4,0.7756,3.5319,0.1046,302,2709,0.8049,low
43,98,90,0.0495,3,1050,0.1952,284,247,12,2.3799,9.7896,0.2664,490,2709,0.5894,medium
33,103,91,0.0539,4,1405,0.1586,229,324,12,2.8494,6.1879,0.1257,311,2345,0.6779,medium
49,97,90,0.0539,2,1338,0.1687,248,369,14,2.1408,8.5899,0.161,407,1858,0.6203,medium
61,91,79,0.0195,0,846,0.1085,326,340,10,0.1933,5.5046,0.0465,360,2541,0.7921,low
54,104,88,0.0209,1,894,0.0753,364,475,8,0.734,4.3236,0.0721,325,3948,0.8336,low
34,122,131,0.0622,2,1534,0.1231,241,299,9,2.4155,9.692,0.1914,401,1866,0.6084,medium
71,120,60,0.003,1,688,0.079,274,432,5,0.5031,5.6002,0.0509,263,3412,0.736,low
64,96,80,0.0196,2,790,0.0566,301,416,8,1.209,5.6373,0.0693,298,2950,0.8338,low
43,107,97,0.0624,3,1070,0.1635,235,275,14,2.2252,9.7433,0.1417,387,2292,0.7494,medium
41,103,110,0.0629,3,1384,0.2007,273,244,16,1.7562,8.9888,0.2423,447,2247,0.5386,medium
31,108,105,0.0458,5,1135,0.1745,165,317,9,1.8969,5.9819,0.1873,367,2231,0.5982,medium
26,143,132,0.0894,8,2441,0.2812,136,95,27,2.5349,8.8349,0.2797,491,1310,0.425,high
41,132,113,0.0719,3,675,0.1621,196,256,13,1.3533,11.8909,0.1464,313,1651,0.7528,medium
42,123,117,0.0594,2,1577,0.2375,244,185,15,1.4599,8.0717,0.2039,483,1649,0.5449,medium
57,101,108,0.0163,1,939,0.0876,369,490,8,0.6876,3.5303,0.0749,220,3315,0.7203,low
18,196,149,0.079,6,2141,0.2921,122,128,15,2.5678,13.9096,0.3507,793,1046,0.5827,high
49,109,103,0.0722,2,1103,0.1778,198,280,7,2.5235,8.6598,0.2192,392,2151,0.6621,medium
32,91,94,0.0601,4,1805,0.1587,249,301,11,2.001,9.2719,0.1541,428,2192,0.6425,medium
48,105,82,0.0123,1,911,0.0656,330,371,8,1.0814,6.8913,0.1115,314,2991,0.8806,low
39,123,88,0.0592,3,737,0.127,267,326,11,1.5473,8.3093,0.1714,464,2362,0.6174,medium
42,94,111,0.0572,3,1291,0.2397,173,283,11,2.3665,8.1927,0.1654,354,2251,0.5996,medium
55,137,104,0.0545,4,1013,0.1724,256,283,15,1.9284,5.9567,0.1419,408,2636,0.6527,medium
54,98,63,0.0225,1,958,0.03,307,551,5,0.8241,3.0595,0.072,275,3088,0.7677,low
47,139,92,0.0538,3,1006,0.1986,222,335,8,1.797,10.5508,0.1548,369,2267,0.6735,medium
46,125,94,0.0718,3,1070,0.1908,209,402,18,1.7341,9.8476,0.1997,498,2224,0.7586,medium
64,85,70,0.0154,1,1026,0.0788,315,442,8,0.4102,4.7773,0.0689,241,3339,0.8747,low
24,160,159,0.1378,10,1905,0.2946,128,159,17,3.8681,13.3558,0.3336,553,1041,0.551,high
49,116,92,0.0464,3,1509,0.1851,223,262,17,2.315,8.0126,0.1816,592,1974,0.5974,medium
34,160,179,0.0914,9,2247,0.355,118,183,17,3.8695,14.6098,0.2904,773,955,0.3024,high
25,160,179,0.078,8,2095,0.1883,128,61,20,3.539,6.0366,0.2909,786,640,0.3731,high
60,82,90,0.0586,5,1243,0.1067,242,271,11,2.3634,10.6762,0.1397,443,2796,0.5862,medium
65,107,62,0.0321,1,678,0.1,304,419,7,1.8136,7.7591,0.0892,252,2976,0.7978,low
68,86,84,0.0068,1,924,0.0526,220,462,10,0.8894,2.2989,0.0627,264,3051,0.8013,low
66,105,83,0.0225,1,665,0.1044,367,427,6,0.7038,5.7518,0.0776,279,2701,0.8388,low
20,187,148,0.0621,11,2610,0.3806,151,91,24,2.7622,15.406,0.3726,632,379,0.4853,high
30,164,154,0.1162,5,2323,0.373,129,55,15,3.9477,12.2214,0.315,634,1370,0.4682,high
21,119,131,0.1279,6,2104,0.3059,98,216,14,2.9954,11.7345,0.4071,630,1169,0.3318,high
57,97,84,0.0097,1,638,0.0598,319,422,6,1.4228,5.1636,0.0715,282,3434,0.7665,low
44,130,103,0.045,4,1287,0.2293,148,239,15,2.3949,10.0847,0.1779,430,2423,0.561,medium
62,103,79,0.0162,1,896,0.1034,310,352,14,0.7235,3.1774,0.0857,334,2961,0.8289,low
33,123,150,0.1635,8,1829,0.2737,74,197,13,4.6563,16.3182,0.3403,527,1042,0.4522,high
16,128,109,0.0959,9,2175,0.2761,139,164,16,1.5098,17.3893,0.3363,748,884,0.3549,high
49,91,65,0.0311,1,720,0.0946,313,507,9,1.4863,6.555,0.0734,299,2904,0.8369,low
65,117,63,0.0137,1,655,0.0267,316,352,7,0.836,5.3859,0.0747,287,3065,0.733,low
71,95,91,0.0192,0,722,0.0821,361,309,5,1.1495,5.3252,0.0703,291,3547,0.8019,low
57,134,100,0.0503,4,1826,0.1615,295,389,15,2.8691,10.7566,0.154,430,2507,0.5988,medium
37,122,133,0.0587,4,1535,0.1191,205,289,6,2.0611,8.5082,0.1194,490,1720,0.687,medium
38,120,121,0.0707,3,1352,0.169,237,319,11,1.3995,9.372,0.1177,456,2213,0.5956,medium
41,103,111,0.0526,2,1190,0.0888,207,301,11,1.7695,9.4755,0.1408,273,1877,0.5787,medium
61,123,68,0.0561,3,1015,0.1306,197,329,7,1.8416,7.1869,0.2167,385,2257,0.6056,medium
46,113,109,0.0622,2,907,0.1262,238,297,11,1.8394,10.216,0.2134,362,2150,0.6255,medium
25,125,157,0.1152,8,1898,0.264,117,115,16,2.862,13.6243,0.4188,516,1317,0.4155,high
22,174,143,0.0821,10,1692,0.4,115,221,16,1.8943,16.0741,0.3723,664,1187,0.4573,high
31,126,125,0.132,9,1740,0.3126,100,135,21,2.8866,12.7353,0.147,679,1132,0.4394,high
60,78,75,0.0154,0,826,0.0526,276,411,8,1.5961,4.8777,0.0355,343,3861,0.7742,low
68,87,68,0.0204,2,632,0.0985,299,429,5,1.0142,5.5942,0.0686,227,2630,0.8306,low
54,102,71,0.0244,1,710,0.0593,374,445,8,1.059,2.267,0.0719,358,3243,0.7624,low
50,77,86,0.0071,2,758,0.0911,298,473,8,0.9745,5.6365,0.0647,246,3906,0.7891,low
33,115,87,0.0448,3,1180,0.2297,279,319,12,1.3525,11.7927,0.1655,337,2433,0.6073,medium
41,69,76,0.0219,2,1184,0.0688,324,431,5,0.8215,4.0688,0.0697,334,3684,0.8305,low
53,104,84,0.0508,4,1263,0.1803,227,282,14,0.989,8.8447,0.2069,281,1837,0.6206,medium
29,115,93,0.0507,4,1006,0.185,254,264,8,2.6095,7.0581,0.1252,541,2072,0.7063,medium
21,140,159,0.1794,7,1999,0.3426,123,135,20,3.2473,14.1038,0.4083,594,1049,0.3784,high
14,173,185,0.0962,9,2130,0.4007,107,222,20,4.3661,3.8278,0.2514,669,1132,0.2857,high
59,77,94,0.0161,1,989,0.0681,326,450,10,0.9861,3.4198,0.0573,262,2793,0.8154,low
17,155,129,0.1015,6,2214,0.2799,124,235,23,4.7746,17.1849,0.2814,666,1209,0.7099,high
52,124,92,0.0647,5,1270,0.1791,224,374,12,1.3357,9.5594,0.2445,516,2450,0.8076,medium
47,84,80,0.0157,2,536,0.0855,273,466,8,1.0561,4.5833,0.0755,161,2909,0.8432,low
64,110,81,0.0095,0,1085,0.0579,385,446,8,0.1389,5.4915,0.0417,264,3588,0.842,low
55,83,82,0.014,1,757,0.0604,287,489,8,0.6879,4.7533,0.0675,259,3584,0.8243,low
71,122,73,0.0188,2,912,0.1072,302,476,8,0.3847,2.0518,0.0631,227,3258,0.8931,low
56,100,84,0.0133,1,1019,0.0694,304,274,7,0.9227,2.6478,0.0663,275,3732,0.8234,low
41,126,114,0.0682,3,1298,0.1514,257,305,16,2.296,4.3915,0.1501,503,2314,0.7336,medium
67,103,83,0.0175,1,651,0.0951,265,519,7,0.9281,5.0037,0.0751,393,2922,0.8267,low
49,92,85,0.0192,2,840,0.0488,276,471,6,0.9734,7.7375,0.0783,287,3423,0.7822,low
45,128,124,0.0462,6,1324,0.2144,189,255,18,2.2246,4.6893,0.2209,434,2588,0.6675,medium
47,119,121,0.0557,4,1354,0.2545,256,175,14,2.4575,11.066,0.1983,432,2280,0.7336,medium
30,172,140,0.1326,6,2680,0.3021,108,70,10,4.201,11.6099,0.2227,729,653,0.3849,high
31,119,101,0.0374,4,1384,0.1543,204,280,10,1.3112,11.6754,0.1942,389,2623,0.5616,medium
19,144,152,0.062,5,2500,0.3228,151,139,20,4.1335,21.9296,0.3022,500,1139,0.3635,high
41,84,103,0.0588,3,1373,0.1302,257,298,17,1.9026,11.6983,0.1816,237,1534,0.6387,medium
52,112,117,0.0436,4,1373,0.2037,173,281,15,1.28,6.953,0.1908,522,1899,0.6829,medium
20,206,157,0.1599,6,1912,0.3294,145,189,25,2.2065,13.1297,0.3583,508,906,0.3042,high
62,82,85,0.0175,1,1017,0.0553,308,438,5,1.048,5.0822,0.0835,245,3406,0.7883,low
65,94,84,0.0211,1,636,0.0822,282,332,8,1.2278,6.1827,0.0406,264,3045,0.8156,low
42,129,107,0.0617,5,1588,0.0681,272,285,12,1.2534,9.3938,0.1724,329,1782,0.736,medium
24,152,145,0.1382,8,1598,0.3093,139,214,18,2.8635,12.8851,0.3361,657,945,0.2839,high
30,168,145,0.1252,10,1448,0.2905,134,220,9,2.1689,18.5817,0.3873,748,1004,0.4425,high
50,143,113,0.0308,3,1440,0.1681,247,232,11,2.3495,12.727,0.1709,413,1358,0.5917,medium
60,110,106,0.0756,4,1500,0.221,212,285,9,2.3483,6.7403,0.0829,546,2042,0.7437,medium
44,117,95,0.0661,2,1715,0.123,214,311,8,1.4893,11.3605,0.1294,365,1788,0.6356,medium
31,158,144,0.0934,4,2181,0.3043,122,222,20,3.7814,14.167,0.3384,553,939,0.509,high
51,111,88,0.0509,1,1513,0.1807,288,360,9,1.2218,9.8481,0.2424,479,2353,0.6907,medium
49,92,88,0.0235,1,854,0.0925,375,399,11,1.0277,5.8665,0.0494,358,3333,0.7965,low
38,131,113,0.0622,3,1896,0.2019,221,286,14,1.352,5.8805,0.156,346,2697,0.6572,medium
48,135,112,0.0651,4,1573,0.2523,225,358,14,2.4055,8.0555,0.2732,369,2129,0.6504,medium
50,147,88,0.0508,3,1411,0.1467,209,351,15,1.5728,7.556,0.1232,419,2239,0.6728,medium
49,143,73,0.0501,4,1421,0.1491,223,207,10,2.7617,10.316,0.0694,551,1688,0.6782,medium
22,118,174,0.0785,8,2144,0.3351,121,174,21,2.9924,18.9522,0.4302,630,1232,0.407,high
39,127,94,0.065,3,1840,0.1832,239,222,18,1.8707,9.5755,0.125,373,2288,0.6551,medium
31,139,138,0.0683,9,1912,0.3141,131,179,14,2.2724,14.4106,0.3889,538,1329,0.3275,high
55,133,96,0.0473,6,1410,0.1423,272,369,14,1.2069,6.7558,0.2182,555,2241,0.5747,medium
61,107,86,0.019,1,781,0.1178,300,481,9,0.1986,5.1802,0.0692,402,3103,0.8041,low
32,174,162,0.0922,6,1639,0.4768,94,134,11,1.8995,12.7675,0.3468,513,1081,0.4463,high
